,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
435,日本,一步一步的愛,2021-01-15T00:00:00,原創娛樂股份有限公司,AVEX PICTURES INC.,1,48,1.4,7380.0,681,150664.0,0222-0228,10540497.0
436,加拿大,牛宰褲,2021-02-19T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,36,784,-0.26591760299625467,181021.0,1852,430768.0,0222-0228,10540497.0
437,日本,喬瑟與虎與魚群動畫版,2021-01-20T00:00:00,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,30,2413,-0.7292718501065859,602994.0,82029,19978653.0,0222-0228,10540497.0
438,日本,劇場版 超人力霸王大河－新世代終結黑暗,2021-01-22T00:00:00,木棉花國際股份有限公司,"Tsuburaya Productions Co.,Ltd.",1,1,-0.9795918367346939,190.0,5551,1279935.0,0222-0228,10540497.0
439,英國,李希特舒眠曲,2021-01-15T00:00:00,造次文化有限公司,Dogwoof Ltd（''Licensor''）,1,12,-0.7073170731707317,3510.0,3133,732164.0,0222-0228,10540497.0
440,法國,蠢蛋告別式,2021-01-15T00:00:00,捷傑有限公司,Gaumont S.A.,1,45,1.5,6930.0,1220,263315.0,0222-0228,10540497.0
441,日本,約定的夢幻島,2021-01-20T00:00:00,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,11,193,-0.8242258652094717,48495.0,33708,8007390.0,0222-0228,10540497.0
442,日本,皇家賓館,2021-02-19T00:00:00,天馬行空數位有限公司,"Nagoya Broadcasting Network Co.,Ltd.",11,503,-0.15177065767284992,103275.0,963,200125.0,0222-0228,10540497.0
443,英國,議事錄（英國國家劇院現場）,2021-01-16T00:00:00,威秀影城股份有限公司,	 THE ROYAL NATIONAL THEATRE,1,100,1.0,65080.0,331,210640.0,0222-0228,10540497.0
444,新加坡,男兒王,2021-02-10T00:00:00,光年映畫有限公司,滿滿額娛樂股份有限公司,35,1704,-0.6963108180360007,395104.0,12458,2883695.0,0222-0228,10540497.0
445,日本,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021-01-19T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,29,1266,-0.7416326530612245,296860.0,48306,11275413.0,0222-0228,10540497.0
446,俄羅斯,T-34：玩命坦克,2021-02-03T00:00:00,車庫娛樂股份有限公司,MME LLC,31,1364,-0.7990571596935769,323229.0,28232,6714203.0,0222-0228,10540497.0
447,德國,諾亞方舟大冒險(英文版),2021-02-05T00:00:00,本萃電影有限公司,Telepool GmbH,14,75,-0.9546827794561934,16535.0,7819,1830920.0,0222-0228,10540497.0
448,泰國,騙騙愛上你,2021-01-29T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,5,123,-0.7946577629382304,29049.0,8070,1853636.0,0222-0228,10540497.0
449,英國,大鼻子情聖（英國國家劇院現場）,2021-02-01T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,16,1.6666666666666667,10400.0,273,182920.0,0222-0228,10540497.0
450,日本,STAND BY ME 哆啦A夢2(日語版),2021-02-10T00:00:00,車庫娛樂股份有限公司,"TOHO CO.,LTD.",57,20129,-0.7198586001976257,4939317.0,149281,36683776.0,0222-0228,10540497.0
451,匈牙利,銀龍出任務,2021-02-10T00:00:00,木棉花國際股份有限公司,FREEWAY ENTERAINMENT KFT.,53,681,-0.9074602527517326,151327.0,15476,3562280.0,0222-0228,10540497.0
452,英國,戰馬（英國國家劇院現場）,2021-01-15T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,5,1.0,3280.0,89,59120.0,0222-0228,10540497.0
453,泰國,鬼影,2021-02-10T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,160,-0.8247535596933188,38260.0,2020,480930.0,0222-0228,10540497.0
454,英國,偷天行動,2021-02-10T00:00:00,天馬行空數位有限公司,Arclight Films International Pty Ltd.,22,351,-0.8890644753476612,79516.0,8272,1970210.0,0222-0228,10540497.0
455,日本,小小的戀愛情事,2021-02-19T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO.,LTD.",3,23,0.045454545454545456,4645.0,45,9145.0,0222-0228,10540497.0
456,瑞典,鬼鄰居,2021-02-10T00:00:00,海樂影業股份有限公司,REinvent Studios International Sales,37,1334,-0.7659238462888226,299138.0,12703,2889823.0,0222-0228,10540497.0
457,日本,龍貓,2021-01-29T00:00:00,台灣華特迪士尼股份有限公司,STUDIO GHIBLI INC.,50,1521,-0.7951515151515152,355426.0,50938,12043691.0,0222-0228,10540497.0
458,加拿大,哈柏太空之旅 3D,2019-02-04T00:00:00,國際電影事業有限公司,IMAX Corporation,1,0,1.0,0.0,713,105380.0,0301-0307,6030741.0
459,加拿大,深海獵奇 3D,2019-02-03T00:00:00,國際電影事業有限公司,IMAX Corporation,1,2,1.0,300.0,1464,179949.0,0301-0307,6030741.0
460,韓國,穿越時空遇見妳,2021-02-26T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,STUDIO BONANZA INC.,2,33,0.06451612903225806,7120.0,64,14250.0,0301-0307,6030741.0
461,伊朗,無邪,2021-01-29T00:00:00,光年映畫有限公司,Films Boutique GmBH,2,124,-0.2392638036809816,23050.0,3343,744966.0,0301-0307,6030741.0
462,日本,角落小夥伴電影版：魔法繪本裡的新朋友(日語版),2020-07-03T00:00:00,威視股份有限公司,"ASMIK ACE, INC.",1,47,-0.36486486486486486,2350.0,346568,80387131.0,0301-0307,6030741.0
463,英國,俘虜,2020-12-15T00:00:00,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,4,-0.9534883720930233,890.0,11775,2742069.0,0301-0307,6030741.0
464,日本,紫羅蘭永恆花園電影版,2020-09-30T00:00:00,采昌國際多媒體股份有限公司,"ABC Animation,INC.",1,554,-0.19124087591240876,203458.0,110128,27559508.0,0301-0307,6030741.0
465,日本,Fancy  以情慾與詩為名,2021-02-26T00:00:00,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,6,52,-0.23529411764705882,10210.0,120,23738.0,0301-0307,6030741.0
466,日本,鬼滅之刃劇場版 無限列車篇,2020-10-30T00:00:00,木棉花國際股份有限公司,Aniplex Inc.,38,3406,-0.29496998551024634,1052657.0,2595512,632644342.0,0301-0307,6030741.0
467,法國,85年的夏天,2020-12-18T00:00:00,好威映象有限公司,Playtime,2,133,1.509433962264151,20540.0,2951,634802.0,0301-0307,6030741.0
468,韓國,盜墓同盟,2020-11-20T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",1,10,-0.7297297297297297,1100.0,30868,6846208.0,0301-0307,6030741.0
469,日本,消失的星期三,2020-11-20T00:00:00,海樂影業股份有限公司,NIKKATSU CORPORATION,2,79,-0.21782178217821782,4275.0,2603,461170.0,0301-0307,6030741.0
470,日本,午夜天鵝,2020-12-31T00:00:00,天馬行空數位有限公司,"KINOSHITA GROUP CO.,LTD.",1,46,1.0909090909090908,7160.0,3530,790182.0,0301-0307,6030741.0
471,日本,想見你的愛,2021-01-22T00:00:00,威視股份有限公司,GAGA CORPORATION,2,74,-0.6390243902439025,18006.0,17566,4224662.0,0301-0307,6030741.0
472,日本,信用詐欺師JP:公主篇,2020-12-11T00:00:00,海樂影業股份有限公司,PONY CANYON INC.,6,339,-0.19858156028368795,29155.0,24329,5600068.0,0301-0307,6030741.0
473,俄羅斯,海豚總動員,2021-01-29T00:00:00,可樂藝術文創股份有限公司,Luminescence Kft.,4,42,-0.5333333333333333,9185.0,10385,2281573.0,0301-0307,6030741.0
474,德國,破處那件小事,2021-01-08T00:00:00,鴻聯國際開發股份有限公司,UFA Fiction GmbH,1,73,1.0,6390.0,2028,426540.0,0301-0307,6030741.0
475,西班牙,她們玩到掛,2021-01-22T00:00:00,天馬行空數位有限公司,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,1,26,1.0,4160.0,723,150305.0,0301-0307,6030741.0
476,日本,聖誕殺戮日,2021-01-08T00:00:00,可樂藝術文創股份有限公司,"Toei Company, LTD",4,188,3.372093023255814,16090.0,2882,614836.0,0301-0307,6030741.0
477,香港,拆彈專家2,2020-12-31T00:00:00,華映娛樂股份有限公司,寰宇娛樂有限公司##阿里巴巴影業(北京)有限公司##廣州市英明文化傳播有限公司##寰宇縱橫世紀電影發行（北京）有限公司##映藝娛樂有限公司##尚乘數字媒體有限公司##寰宇影片發行有限公司,18,527,-0.7039325842696629,128060.0,385048,91330969.0,0301-0307,6030741.0
478,日本,我啊，走自己的路,2021-02-05T00:00:00,天馬行空數位有限公司,"ASMIK ACE,INC",2,96,-0.6913183279742765,18715.0,3413,713221.0,0301-0307,6030741.0
479,日本,一步一步的愛,2021-01-15T00:00:00,原創娛樂股份有限公司,AVEX PICTURES INC.,1,19,-0.6041666666666666,2910.0,700,153574.0,0301-0307,6030741.0
480,加拿大,牛宰褲,2021-02-19T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,8,73,-0.9068877551020408,16924.0,1925,447692.0,0301-0307,6030741.0
481,日本,喬瑟與虎與魚群動畫版,2021-01-20T00:00:00,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,23,1479,-0.38707003729796935,366653.0,83508,20345306.0,0301-0307,6030741.0
482,巴西,馬里蓋拉：革命先鋒,2021-01-29T00:00:00,原創娛樂股份有限公司,Elle Driver SAS,1,20,1.0,3200.0,177,37710.0,0301-0307,6030741.0
483,英國,李希特舒眠曲,2021-01-15T00:00:00,造次文化有限公司,Dogwoof Ltd（''Licensor''）,1,15,0.25,3725.0,3148,735889.0,0301-0307,6030741.0
484,法國,蠢蛋告別式,2021-01-15T00:00:00,捷傑有限公司,Gaumont S.A.,1,39,-0.13333333333333333,6090.0,1259,269405.0,0301-0307,6030741.0
485,日本,約定的夢幻島,2021-01-20T00:00:00,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,4,79,-0.5906735751295337,22251.0,33787,8029641.0,0301-0307,6030741.0
486,日本,皇家賓館,2021-02-19T00:00:00,天馬行空數位有限公司,"Nagoya Broadcasting Network Co.,Ltd.",7,76,-0.8489065606361829,16895.0,1039,217020.0,0301-0307,6030741.0
487,日本,晨曦將至,2021-02-26T00:00:00,傳影互動股份有限公司,"KINOSHITA GROUP CO.,LTD",14,782,-0.19047619047619047,163883.0,1748,371432.0,0301-0307,6030741.0
488,英國,倫敦生活（英國國家劇院現場）,2021-01-15T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,18,1.0,12160.0,655,452160.0,0301-0307,6030741.0
489,英國,議事錄（英國國家劇院現場）,2021-01-16T00:00:00,威秀影城股份有限公司,	 THE ROYAL NATIONAL THEATRE,1,10,-0.9,6720.0,341,217360.0,0301-0307,6030741.0
490,新加坡,男兒王,2021-02-10T00:00:00,光年映畫有限公司,滿滿額娛樂股份有限公司,13,612,-0.6408450704225352,142757.0,13070,3026452.0,0301-0307,6030741.0
491,日本,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021-01-19T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,19,914,-0.27804107424960506,216854.0,49220,11492267.0,0301-0307,6030741.0
492,俄羅斯,T-34：玩命坦克,2021-02-03T00:00:00,車庫娛樂股份有限公司,MME LLC,13,282,-0.7932551319648093,63917.0,28514,6778120.0,0301-0307,6030741.0
493,德國,諾亞方舟大冒險(英文版),2021-02-05T00:00:00,本萃電影有限公司,Telepool GmbH,3,26,-0.6533333333333333,6060.0,7845,1836980.0,0301-0307,6030741.0
494,泰國,騙騙愛上你,2021-01-29T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,1,9,-0.926829268292683,1992.0,8079,1855628.0,0301-0307,6030741.0
495,德國,100%小狼人,2021-02-26T00:00:00,華映娛樂股份有限公司,Studio 100 Film GmbH,69,8445,-0.3068778726198293,1949183.0,20167,4656990.0,0301-0307,6030741.0
496,英國,大鼻子情聖（英國國家劇院現場）,2021-02-01T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,4,230,13.375,156560.0,503,339480.0,0301-0307,6030741.0
497,日本,STAND BY ME 哆啦A夢2(日語版),2021-02-10T00:00:00,車庫娛樂股份有限公司,"TOHO CO.,LTD.",55,11703,-0.4186000298077401,2849366.0,160984,39533142.0,0301-0307,6030741.0
498,匈牙利,銀龍出任務,2021-02-10T00:00:00,木棉花國際股份有限公司,FREEWAY ENTERAINMENT KFT.,26,252,-0.6299559471365639,57566.0,15728,3619846.0,0301-0307,6030741.0
499,英國,戰馬（英國國家劇院現場）,2021-01-15T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,5,293,57.6,195280.0,382,254400.0,0301-0307,6030741.0
500,德國,竊聽風暴,2021-02-26T00:00:00,海鵬影業有限公司,Beta Film GmbH,16,1420,0.14608555286521388,311978.0,2659,581474.0,0301-0307,6030741.0
501,日本,夏目友人帳 特別上映版:喚石與可疑訪客,2021-02-26T00:00:00,木棉花國際股份有限公司,ADK Emotions Inc,45,7785,-0.10321391544752909,1854185.0,16466,3908772.0,0301-0307,6030741.0
502,日本,澪之料理帖,2021-02-26T00:00:00,中影股份有限公司,"東映(TOEI COMPANY,LTD)",13,619,0.11330935251798561,124648.0,1175,237885.0,0301-0307,6030741.0
503,泰國,鬼影,2021-02-10T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,27,-0.83125,6595.0,2047,487525.0,0301-0307,6030741.0
504,日本,銀魂 THE FINAL,2021-02-26T00:00:00,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Tec Inc.,87,13276,-0.13937508103202387,3172022.0,28702,6866025.0,0301-0307,6030741.0
505,英國,偷天行動,2021-02-10T00:00:00,天馬行空數位有限公司,Arclight Films International Pty Ltd.,4,21,-0.9401709401709402,4395.0,8293,1974605.0,0301-0307,6030741.0
506,日本,小小的戀愛情事,2021-02-19T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO.,LTD.",2,7,-0.6956521739130435,1570.0,52,10715.0,0301-0307,6030741.0
507,瑞典,鬼鄰居,2021-02-10T00:00:00,海樂影業股份有限公司,REinvent Studios International Sales,19,247,-0.8148425787106447,55820.0,12950,2945643.0,0301-0307,6030741.0
508,日本,名偵探柯南：緋色的不在場證明,2021-02-26T00:00:00,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,56,26759,-0.2038381434096995,6519827.0,60369,14735173.0,0301-0307,6030741.0
509,中國大陸,刺殺小說家,2021-02-26T00:00:00,原創娛樂股份有限公司,"抖音文化（廈門）有限公司,東方嘉影電視院線傳媒股份公司,華策影業（天津）有限公司,深圳市一怡以藝文化傳媒有限公司,郭帆文化傳媒（北京）有限公司,天津十間影視傳媒有限公司,中青新影文化傳媒（北京）有限公司,天津貓眼微影文化傳媒有限公司,廣東優創合影文化傳播股份有限公司,之升（上海）影業有限公司,融創未來文化娛樂（北京）有限公司,霍爾果斯聚合影聯文化傳媒有限公司,上海阿里巴巴影業有限公司,北京自由酷鯨影業有限公司,上海尚世影業有限公司,優酷電影有限公司",39,6078,-0.16989893471729037,1460522.0,13400,3229799.0,0301-0307,6030741.0
510,英國,詐欺女王,2021-02-26T00:00:00,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,67,25898,0.19499815430047987,6318412.0,47570,11576793.0,0301-0307,6030741.0
511,日本,龍貓,2021-01-29T00:00:00,台灣華特迪士尼股份有限公司,STUDIO GHIBLI INC.,26,1154,-0.2412886259040105,277962.0,52092,12321653.0,0301-0307,6030741.0
512,加拿大,哈柏太空之旅 3D,2019-02-04T00:00:00,國際電影事業有限公司,IMAX Corporation,1,4,1.0,600.0,717,105980.0,0308-0314,20080219.0
513,加拿大,深海獵奇 3D,2019-02-03T00:00:00,國際電影事業有限公司,IMAX Corporation,1,1,-0.5,120.0,1465,180069.0,0308-0314,20080219.0
514,韓國,穿越時空遇見妳,2021-02-26T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,STUDIO BONANZA INC.,2,6,-0.8181818181818182,1140.0,70,15390.0,0308-0314,20080219.0
515,法國,燃燒女子的畫像,2019-12-20T00:00:00,東昊影業有限公司,MK2 Films,1,126,1.0,25200.0,15759,3468478.0,0308-0314,20080219.0
516,伊朗,無邪,2021-01-29T00:00:00,光年映畫有限公司,Films Boutique GmBH,1,52,-0.5806451612903226,4620.0,3395,749586.0,0308-0314,20080219.0
517,日本,紫羅蘭永恆花園電影版,2020-09-30T00:00:00,采昌國際多媒體股份有限公司,"ABC Animation,INC.",1,224,-0.5956678700361011,79860.0,110352,27639368.0,0308-0314,20080219.0
518,日本,Fancy  以情慾與詩為名,2021-02-26T00:00:00,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,1,4,-0.9230769230769231,805.0,124,24543.0,0308-0314,20080219.0
519,日本,鬼滅之刃劇場版 無限列車篇,2020-10-30T00:00:00,木棉花國際股份有限公司,Aniplex Inc.,26,1779,-0.4776864357017029,577735.0,2597291,633222077.0,0308-0314,20080219.0
520,馬來西亞,你是豬,2020-11-20T00:00:00,華映娛樂股份有限公司,NSP ENTERTAINMENT SDN BHD,1,22,1.0,3520.0,7416,1700000.0,0308-0314,20080219.0
521,伊朗,緝毒風暴,2020-11-27T00:00:00,捷傑有限公司,Iranian Independents,1,35,1.0,3850.0,3028,602760.0,0308-0314,20080219.0
522,法國,85年的夏天,2020-12-18T00:00:00,好威映象有限公司,Playtime,1,20,-0.849624060150376,1800.0,2971,636602.0,0308-0314,20080219.0
523,韓國,盜墓同盟,2020-11-20T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",1,11,0.1,550.0,30879,6846758.0,0308-0314,20080219.0
524,日本,消失的星期三,2020-11-20T00:00:00,海樂影業股份有限公司,NIKKATSU CORPORATION,1,23,-0.7088607594936709,1265.0,2626,462435.0,0308-0314,20080219.0
525,日本,午夜天鵝,2020-12-31T00:00:00,天馬行空數位有限公司,"KINOSHITA GROUP CO.,LTD.",1,13,-0.717391304347826,1950.0,3543,792132.0,0308-0314,20080219.0
526,日本,想見你的愛,2021-01-22T00:00:00,威視股份有限公司,GAGA CORPORATION,2,10,-0.8648648648648649,2270.0,17576,4226932.0,0308-0314,20080219.0
527,日本,信用詐欺師JP:公主篇,2020-12-11T00:00:00,海樂影業股份有限公司,PONY CANYON INC.,5,156,-0.5398230088495575,14970.0,24485,5615038.0,0308-0314,20080219.0
528,德國,破處那件小事,2021-01-08T00:00:00,鴻聯國際開發股份有限公司,UFA Fiction GmbH,2,127,0.7397260273972602,12400.0,2155,438940.0,0308-0314,20080219.0
529,西班牙,她們玩到掛,2021-01-22T00:00:00,天馬行空數位有限公司,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,2,79,2.0384615384615383,12310.0,802,162615.0,0308-0314,20080219.0
530,日本,聖誕殺戮日,2021-01-08T00:00:00,可樂藝術文創股份有限公司,"Toei Company, LTD",4,210,0.11702127659574468,14455.0,3092,629291.0,0308-0314,20080219.0
531,香港,拆彈專家2,2020-12-31T00:00:00,華映娛樂股份有限公司,寰宇娛樂有限公司##阿里巴巴影業(北京)有限公司##廣州市英明文化傳播有限公司##寰宇縱橫世紀電影發行（北京）有限公司##映藝娛樂有限公司##尚乘數字媒體有限公司##寰宇影片發行有限公司,5,52,-0.9013282732447818,11935.0,385100,91342904.0,0308-0314,20080219.0
532,日本,一步一步的愛,2021-01-15T00:00:00,原創娛樂股份有限公司,AVEX PICTURES INC.,1,24,0.2631578947368421,3840.0,724,157414.0,0308-0314,20080219.0
533,日本,喬瑟與虎與魚群動畫版,2021-01-20T00:00:00,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,10,308,-0.7917511832319134,74875.0,83816,20420181.0,0308-0314,20080219.0
534,巴西,馬里蓋拉：革命先鋒,2021-01-29T00:00:00,原創娛樂股份有限公司,Elle Driver SAS,1,31,0.55,4740.0,208,42450.0,0308-0314,20080219.0
535,英國,李希特舒眠曲,2021-01-15T00:00:00,造次文化有限公司,Dogwoof Ltd（''Licensor''）,1,12,-0.2,2890.0,3160,738779.0,0308-0314,20080219.0
536,法國,蠢蛋告別式,2021-01-15T00:00:00,捷傑有限公司,Gaumont S.A.,2,127,2.2564102564102564,11830.0,1386,281235.0,0308-0314,20080219.0
537,日本,晨曦將至,2021-02-26T00:00:00,傳影互動股份有限公司,"KINOSHITA GROUP CO.,LTD",9,267,-0.6585677749360613,55935.0,2015,427367.0,0308-0314,20080219.0
538,日本,凶宅怪談,2021-01-15T00:00:00,海樂影業股份有限公司,"Shochiku Co.,Ltd.",1,26,1.0,4160.0,11308,2631804.0,0308-0314,20080219.0
539,新加坡,男兒王,2021-02-10T00:00:00,光年映畫有限公司,滿滿額娛樂股份有限公司,5,162,-0.7352941176470589,38130.0,13232,3064582.0,0308-0314,20080219.0
540,日本,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021-01-19T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,12,181,-0.8019693654266958,45249.0,49401,11537516.0,0308-0314,20080219.0
541,俄羅斯,T-34：玩命坦克,2021-02-03T00:00:00,車庫娛樂股份有限公司,MME LLC,3,34,-0.8794326241134752,8040.0,28548,6786160.0,0308-0314,20080219.0
542,芬蘭,女性日常,2021-03-05T00:00:00,佳映娛樂國際股份有限公司,TOTEM FILMS,4,88,-0.30158730158730157,20480.0,214,51370.0,0308-0314,20080219.0
543,德國,100%小狼人,2021-02-26T00:00:00,華映娛樂股份有限公司,Studio 100 Film GmbH,61,1155,-0.8632326820603907,269098.0,21322,4926088.0,0308-0314,20080219.0
544,日本,STAND BY ME 哆啦A夢2(日語版),2021-02-10T00:00:00,車庫娛樂股份有限公司,"TOHO CO.,LTD.",46,3212,-0.7255404597111852,765300.0,164196,40298442.0,0308-0314,20080219.0
545,匈牙利,銀龍出任務,2021-02-10T00:00:00,木棉花國際股份有限公司,FREEWAY ENTERAINMENT KFT.,2,12,-0.9523809523809523,2510.0,15740,3622356.0,0308-0314,20080219.0
546,丹麥,醉好的時光,2021-03-05T00:00:00,好威映象有限公司,TrustNordisk,27,4557,0.5302216252518469,1057562.0,7535,1752722.0,0308-0314,20080219.0
547,英國,戰馬（英國國家劇院現場）,2021-01-15T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,33,-0.8873720136518771,23040.0,415,277440.0,0308-0314,20080219.0
548,德國,竊聽風暴,2021-02-26T00:00:00,海鵬影業有限公司,Beta Film GmbH,11,474,-0.6661971830985915,105490.0,3133,686964.0,0308-0314,20080219.0
549,日本,夏目友人帳 特別上映版:喚石與可疑訪客,2021-02-26T00:00:00,木棉花國際股份有限公司,ADK Emotions Inc,44,4312,-0.44611432241490045,1029154.0,20778,4937926.0,0308-0314,20080219.0
550,日本,澪之料理帖,2021-02-26T00:00:00,中影股份有限公司,"東映(TOEI COMPANY,LTD)",7,220,-0.6445880452342488,43850.0,1395,281735.0,0308-0314,20080219.0
551,日本,銀魂 THE FINAL,2021-02-26T00:00:00,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Tec Inc.,85,5556,-0.5815004519433564,1334829.0,34258,8200854.0,0308-0314,20080219.0
552,英國,噪反,2021-03-05T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,Lions Gate International(UK),75,24807,-0.20347418443359877,5956219.0,55951,13486991.0,0308-0314,20080219.0
553,日本,Fate/Grand Order-神聖圓桌領域卡美洛-Wandering; Agateram,2021-03-05T00:00:00,曼迪傳播有限公司,Aniplex Inc.,33,4842,-0.3253448516093075,1203119.0,12019,2989000.0,0308-0314,20080219.0
554,日本,撲殺援交妹,2021-03-05T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO.,LTD.",3,18,-0.18181818181818182,3245.0,40,8325.0,0308-0314,20080219.0
555,瑞典,鬼鄰居,2021-02-10T00:00:00,海樂影業股份有限公司,REinvent Studios International Sales,3,19,-0.9230769230769231,4570.0,12969,2950213.0,0308-0314,20080219.0
556,日本,名偵探柯南：緋色的不在場證明,2021-02-26T00:00:00,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,55,9976,-0.6271908516760716,2410025.0,70345,17145198.0,0308-0314,20080219.0
557,中國大陸,刺殺小說家,2021-02-26T00:00:00,原創娛樂股份有限公司,"抖音文化（廈門）有限公司,東方嘉影電視院線傳媒股份公司,華策影業（天津）有限公司,深圳市一怡以藝文化傳媒有限公司,郭帆文化傳媒（北京）有限公司,天津十間影視傳媒有限公司,中青新影文化傳媒（北京）有限公司,天津貓眼微影文化傳媒有限公司,廣東優創合影文化傳播股份有限公司,之升（上海）影業有限公司,融創未來文化娛樂（北京）有限公司,霍爾果斯聚合影聯文化傳媒有限公司,上海阿里巴巴影業有限公司,北京自由酷鯨影業有限公司,上海尚世影業有限公司,優酷電影有限公司",36,1733,-0.7148733135899967,412505.0,15133,3642304.0,0308-0314,20080219.0
558,英國,詐欺女王,2021-02-26T00:00:00,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,66,12361,-0.5227044559425438,3033065.0,59931,14609858.0,0308-0314,20080219.0
559,法國,女也,2021-03-05T00:00:00,捷傑有限公司,ELLE DRIVER,7,236,-0.10606060606060606,54361.0,500,115517.0,0308-0314,20080219.0
560,日本,淺田家！,2021-03-05T00:00:00,采昌國際多媒體股份有限公司,"Toho Co.,Ltd.",33,8007,0.3802792621961731,1883784.0,13808,3250676.0,0308-0314,20080219.0
561,日本,龍貓,2021-01-29T00:00:00,台灣華特迪士尼股份有限公司,STUDIO GHIBLI INC.,10,230,-0.8006932409012132,53375.0,52322,12375028.0,0308-0314,20080219.0
562,加拿大,哈柏太空之旅 3D,2019-02-04T00:00:00,國際電影事業有限公司,IMAX Corporation,1,2,-0.5,200.0,719,106180.0,0315-0321,16053782.0
563,加拿大,深海獵奇 3D,2019-02-03T00:00:00,國際電影事業有限公司,IMAX Corporation,1,0,-1.0,0.0,1465,180069.0,0315-0321,16053782.0
564,日本,慾望果實,2021-03-12T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,HAPPINET CORPORATION,3,19,-0.36666666666666664,4555.0,49,10890.0,0315-0321,16053782.0
565,伊朗,無邪,2021-01-29T00:00:00,光年映畫有限公司,Films Boutique GmBH,1,39,-0.25,3410.0,3434,752996.0,0315-0321,16053782.0
566,日本,紫羅蘭永恆花園電影版,2020-09-30T00:00:00,采昌國際多媒體股份有限公司,"ABC Animation,INC.",1,123,-0.45089285714285715,44796.0,110475,27684164.0,0315-0321,16053782.0
567,日本,鬼滅之刃劇場版 無限列車篇,2020-10-30T00:00:00,木棉花國際股份有限公司,Aniplex Inc.,21,1428,-0.1973018549747049,470645.0,2598719,633692722.0,0315-0321,16053782.0
568,馬來西亞,你是豬,2020-11-20T00:00:00,華映娛樂股份有限公司,NSP ENTERTAINMENT SDN BHD,1,32,0.45454545454545453,4920.0,7448,1704920.0,0315-0321,16053782.0
569,伊朗,緝毒風暴,2020-11-27T00:00:00,捷傑有限公司,Iranian Independents,1,21,-0.4,2310.0,3049,605070.0,0315-0321,16053782.0
570,日本,想見你的愛,2021-01-22T00:00:00,威視股份有限公司,GAGA CORPORATION,1,6,-0.4,1270.0,17582,4228202.0,0315-0321,16053782.0
